review,label
差评。第二次购买了，第一次是连接线与适配器的接头烧坏了，这次是连接线烧坏了，说明不是本人的问题，而是产品确实差。,0
1. 9月12号买的，今天早上用着用着电脑卡住，只能强行关机，结果就再也启动不了了，按提示来看是硬盘坏了。貌似没法退换货，只能去修了 2. 整体使用还算过得去，但感觉稳定与流畅度方面不如我之前用的X220，略表失望,1
收纳方便，可摆放可壁挂还带遥控。出风柔和，感觉自然清新,2
不到一个月时间，已经换货4次，全部是因为电量问题。电池充满后显示满格，通话一分钟电量耗尽，插上再充30秒又满格，反反复复好多次都这样，中途有一个没出现这种情况，但用了半个月就开不了机了。以前也用这款耳机，从未出过故障。这次不知是我运气太差，还是亚马逊销售的全是次品，现在只企盼能发来一个没有问题的耳机。不过亚马逊的换货处理挺神速，全程自助处理，也不需要向客服申请。希望今天收到的是好的,0
清洁桶用了段时间坏了，不知道哪里能修理。,2
1.包装粗糙，无证书 2.有瑕疵，但是不允许退货，联系了几次都以各种接口敷衍 3.带着有发痒，耳朵发红的过敏现象 4.答应补发的证书至今没有反馈,0
牛奶品质确实很好，亚马逊配送也给力，上午定下午到,2
质量太差了，将皮带对折，折弯的位置表层就直接就开裂了。应该是在仓库放了太久的旧货。人工皮革都没这么夸张！金属扣也是塑料的质感。必须退货。,0
晚上效果不好 和网上的效果不一样 是不是我买错型号了 怎么样 可以提高晚上的清楚度 我想要白天可以看见车牌的摄像头,1
这是对数学学科现状及未来发展趋势的评估和预测的、具有前瞻性的重要文献。值得认真阅读和收藏。,2
小车是简单的塑料袋包装，加上大车就比国内划算。,2
没有看见光碟和D型环呀！还有里面包装不是密封的，国外的包装都那么随意么？,2
也就借个游戏的名头吧，看了一半看不下去了。,1
不错，只是和三星的枣子质量差别不大，价格差别倒不小～～,2
开头很引人入胜，但发现越来越婆妈，或者说是像看剧本，没在看书，不是我喜欢的风格。,1
598元搞活动的时候秒的，给爸妈，还没有用。不过这个价格比泰国还便宜。,2
一直都在用这个维E，很少会长痘痘，而且肤色也比以前好的多，还会再坚持的,2
买了三本，没有任何的保护，字典外面都刮花了，看外壳就好像旧书一样，书脚有的都压坏了，书的里面还行，没脏，纸质也一般，，，但是快递真的很快，，，,1
东西是不错，但商品描述里写明“超长8小时预约”，坑人啊！实际只有2小时预约,2
书本身的质量没问题，可是这个内容真的是很糟糕，两星已经是极限了。作者想表达一些关于的生命的东西，可是手法实在是拙劣。三部曲一本比一本差，这大结局实在是跟x战警没什么区别，就是x教授带一群小弟打怪的故事，还有就是男女主的感情章节也描写的很一般。我还奇怪电影的结局跟第一本不一样呢，因为后面的打打杀杀的根本不适合波顿啊。,1
我买的其他四本书都是未拆封的。唯独这本没有薄膜。我还能说什么,2
里面的二维码做的和shi一样，安卓版下载不了，苹果端注册界面有问题，没法注册，只能去网页注册。注册完，苹果端又无法登陆,0
送货速度是很快，不过出库还是没京东快，等了两天才出库，又花了两天送达，总共花了4天才收到，但是这价格对得起这碟子！,2
完全是2003版的2010用起来要自己找，已经不是工具书了，是探索的了。还有就是作者博客广告位太浓烈,1
看完中文版的接着卖英文版的，这样学起来回简单点，书的纸质颜色不会显得太白，有点陈旧的感觉，挺喜欢的，不刺眼，读起来有历史感,2
朴实的文字，一口气看完，心情压抑，难道的好小说，看后引人深思。,2
"打开来一股味,伞柄有点褪色,用手摸手都有点黑，是抹了油了吗？",1
比较难清洗，不能用来打肉类，因为肉丝会卷到缝隙里，洗不干净就会发臭了。,1
都没有收到怎么就叫配送成功了？垃圾亚马逊！,0
我一次买是几本书居然每本书给我算一次运费，简直就是扯淡好么。,0
好像是安全度较低的电极式暖水袋，而且到货打开后发现包装很简陋，连合格证也没有 虽然产品声明很安全，但还是有点担心,1
很实用的读卡器 自已有卡托 可以读TF卡,2
书名特指保险公司会计，但具体内容包括大量财务会计基础知识，明显有滥竽充数的嫌疑，对于一个具备了一定基础，想了解保险公司财务会计处理特点的读者而言，该书的有用信息不超过30%。,1
就这样吧，性能什么的还没之前买的酷派大神f1好，相差甚远啊,1
希望出版社好好管一下，这种书也能出版，不是欺骗读者么,0
本来最担心箱体太脆弱，结果去了趟日本回来箱体只有些划痕，轮子有半个直接烂掉。橡胶那么脆弱么！太失望,1
盖子都碎啦！而且是粉碎！包装太马虎！没有盖子很容易滋生细菌！,1
很棒的攻略书，去柬埔寨买了两本，但事实上旅行途中只看这一本就行，建议要去的朋友们，就买这一本即可，其他都不需要。,2
此款耳机关注很久，正好赶上秒杀买的，现已煲了快200小时了，已经明显感觉比刚买时挺感好,2
不是第一次买了。但是这次真的很伤人，同一个袋子里拿出来的尿不湿 大小不一，有的大有的小 勒的孩子屁股。,1
奶粉还行，但到质保期就只有3，4个月，这是在倾销库存吗？大家买的时候要注意了。,0
第一部分文笔还是不错的，后面两部分写的太乱了。尤其是当我看到咪蒙，太LOW,1
质量很差，比厂家原装配件轻一半都不止，感觉品质很次！,0
差评，连个包装都没有，盒子也破了，上面还贴的各种纸，本来要送人的，这下砸手里了，以后再也不用亚马逊吗，太恶心了,0
和键盘很匹配，就是快递太慢了，等了四天才到,1
个人不喜欢。。。觉得白底的太清淡了。。对小孩来说，吸引不了注意力。还有，就是。。内容好傻。。反正我是讲不好这个故事了。,1
颜值很高，很特别的紫色，拿到手外包装有破损，耳机上有轻微粉尘，然后发现是中国制造……不过耳机音色很棒，喜欢,1
遇到过这个情况，比较尴尬，只能提在手上，不能发在地下，不然桶倒了水流一地,1
无毒不知道，不过这种材质确实有味道。开水烫了下还有，准备多烫几次再给宝宝玩吧,2
不建议购买！ 做题的时候发现听力内容与试卷上的听力部分大量不符，严重影响答题。 非常不满意！！,0
东西是真货，但这个是慢功夫，现在暂时感觉不明显,2
“译文暂时飞走了……” 那几首是因为争议大？一首诗，翻译得有争议就不能出现，还真是……,1
很失望 实物并不是图片上的浅粉棕色 而是脏兮兮旧巴巴的米褐色 虽然对色差有一定心理准备 但我以为至多颜色偏暗而不是整个色调都变了 底下那些''最有用''的美亚评论怎么没一个说到这么严重的色差问题 这种难看的颜色要怎么背出去啊！尽管皮质挺软包也很大 要不是不甘心白白付四百多块的来去运费我早就退货了！ 因为商品图与实物颜色差太多 我将商品图用软件调成最接近实物的颜色并记录下调色数据 然后以此数据逆向还原商品真实颜色（图右）供有需要的买家参考 p.s：亚马逊你修图修得也太狠了！这种色差不是灯光显示器可以解释的了 是带有欺骗消费者的性质！就算实体店的灯光也达不到这种效果 我要在店里是绝对不会选这款的！,1
质量不错，弹性超强，穿着舒服，商家发货快，好评！,2
衣服是可以的，亚马逊找的的快递脾气大，而且衣服才穿上就降价，现在亚马逊已经没有保价政策了，实在无法好评,1
收到的产品质量不错，不过颜色比照片上的颜色要浅。,2
买了两次，第一次不错，第二次买了三包，结果没第一次好看了，每次都款式还不一样🙄，难道CK 只是来包装一下😩😩,1
试卷买的是福建申论 答案给的是山西申论的答案,1
稳定性个人感觉不如tp-link，但是也不错,1
多读书对于我们这个行业来说是有益无害的，,2
这是一本帮助我们更好了解身体的书，每一个爱自己的女生女人都值得一读的书，作者以演员身份全球知名，和朱莉娅罗伯茨被称为大嘴美女。国内人很少关注性教育或者自身身体的教育，在学校也是简单的略过，对于在成长中对自己身体感到好奇的小孩也是不错的推荐，家长和小孩可以一起学习。总之每个爱自己的人都值得一看，很有正能量又有实践意义。强烈推荐,2
